attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.By Appointment Only,attributes.Parking.lot,business_id,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,categories,attributes.Waiter Service,hours.Monday.open,name,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Dietary Restrictions.kosher,type,attributes.Caters,attributes.Ambience.intimate,latitude,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.Hair Types Specialized In.perms,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale
False,,,,,,,,,False,False,,False,,,Im_9lDbmecwyUgBK2nNYeQ,False,,,False,"['Fast Food', 'Restaurants']",,,Del Taco,,False,,,,,,1,False,,,,5,,AZ,True,,False,,True,"900 S Val Vista Dr
Gilbert, AZ 85296",,,False,,,False,,,False,False,,,True,Gilbert,,,3.5,,business,,False,33.3338332,False,,-111.756205,,,,,True,,,,,,False,,False,,,True,,,,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,,saDJPEJvnionK0PZwSF9FA,False,,,False,"['Burgers', 'Fast Food', 'Restaurants']",,,Burger King,,False,,,,,,1,False,,,,12,,AZ,True,,False,,True,"695 S Val Vista Dr
Gilbert, AZ 85296",,,False,,,False,,,False,False,,no,True,Gilbert,,,1.5,,business,,False,33.3379033,False,,-111.7555532,,,,,True,,,,,,False,,False,,,True,,,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,True,none,False,,False,9qxRn-qokwlmnRnv6-baLA,False,,,False,"['Chinese', 'Restaurants']",False,,Panda Express,False,False,,,,,,1,False,False,,,9,,AZ,True,,False,False,True,"756 S Gilbert Rd
Gilbert, AZ 85296",,,False,,,False,,,False,False,,,True,Gilbert,,,2.0,,business,,False,33.3361113,False,,-111.7906079,,,,,False,False,,,,,,,False,,,,,,very_loud,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,True,v6lMcqsBUT02TdO9ntvDpg,False,,,False,"['Chinese', 'Restaurants']",True,,Taste of China,False,False,,,,,,1,False,False,,,52,,AZ,True,,False,False,True,"110 S Val Vista Dr
Ste B4
Gilbert, AZ 85296",,,False,,,False,,,False,True,,no,True,Gilbert,True,,3.0,,business,False,False,33.347759,True,,-111.756927,,,,,True,False,,,,,True,,True,,,,,,average,,casual,,True,[],,False,,False
False,,,,,,,,,,True,,False,,,E5L2OBLUa_ZPxeqpReooQg,False,,,,"['Burgers', 'Fast Food', 'Restaurants']",,,Wendy's,,False,,,,,,1,,,,,9,,AZ,True,,,,True,"875 S Val Vista Drive
Gilbert, AZ 85296",,,,,,False,,,False,False,,,True,Gilbert,,,3.0,,business,,False,33.3343318,,,-111.7550975,,,,,True,,,,,,,,False,,,,,,,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,,4AduEdwKHM045-f81y0suQ,False,,,False,"['Burgers', 'Fast Food', 'Restaurants']",,,McDonald's,,False,,,,,,1,False,,,,8,,AZ,True,,False,,True,"774 S Val Vista Dr
Gilbert, AZ 85296",,,False,,,False,,,False,False,,free,True,Gilbert,,,3.0,,business,,False,33.3362969,False,,-111.756497,,,,,True,,,,,,True,,False,,,True,,,quiet,,casual,,True,[],,False,,False
False,,,11:00,,,,False,11:00,False,True,full_bar,False,,True,PWiU2RQx7Fi86iYJMf381Q,False,,11:00,False,"['Mexican', 'Restaurants']",True,,Cafe Posada,False,False,no,,,,,2,False,False,,,21,,AZ,True,21:00,True,False,True,"25 E Ray Rd
Gilbert, AZ 85296",21:00,,False,,,True,12:00,,False,False,21:00,no,False,Gilbert,True,,3.0,,business,True,False,33.3205989,True,,-111.7888447,,,21:00,21:00,True,False,,,,,True,,True,,,,,11:00,quiet,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,False,beer_and_wine,False,,True,OfoG4gnacvSo2vG9285njQ,False,,11:00,False,"['Chinese', 'Restaurants']",True,11:00,Yao Fine Chinese Cuisine,False,False,,,,,,1,False,False,,,106,,AZ,True,21:00,True,False,True,"2487 S Gilbert Rd
Ste 102
Gilbert, AZ 85295",21:00,,False,,,False,11:00,,False,False,21:00,no,True,Gilbert,True,,4.0,,business,True,False,33.30478,False,,-111.789131,21:00,,21:00,21:00,True,False,11:00,,,,True,21:00,True,,,,,11:00,quiet,,casual,,True,[],,False,,False
False,,,,,,,False,,False,False,none,False,,True,9tKxZSeZ3zmr4rvDtrpR0Q,False,False,,False,"['Mexican', 'Restaurants']",False,,Hilberto's Mexican Food,False,False,yes_free,,,,,1,False,False,,,8,,AZ,True,,False,False,True,"4306 W Olive Ave
Glendale, AZ 85302",,,False,,,False,,,False,False,,no,True,Glendale,False,,3.5,,business,False,False,33.5678405,False,,-112.152354,,,,,True,False,,,,,False,,False,,,,,,quiet,,casual,,True,[],,False,,False
True,,,11:00,,,,,11:00,False,False,none,False,,True,kLCmhtUSGMtFnV5GtS929w,False,,11:00,False,"['Mexican', 'Restaurants']",False,,Lito's Fine Mexican Food,False,False,,,,,,1,False,False,,,25,,AZ,True,19:00,True,False,True,"4720 W Olive Ave
Glendale, AZ 85302",19:00,,False,,,False,11:00,,False,False,19:00,no,True,Glendale,,,4.5,,business,True,False,33.5675383,False,,-112.1607266,,,19:00,19:00,True,False,,,,,True,,False,,,,,11:00,quiet,,casual,,False,[],,False,,False
False,,,,,,,,,,True,none,False,,False,o7g_nnsmO013TfuSfFyx6w,False,,,,"['Fast Food', 'Restaurants']",False,,Jack in the Box,False,False,,,,,,1,,False,,,9,,AZ,True,,,False,True,"9021 N 59th Ave
Glendale, AZ 85302",,,,,,False,,,False,False,,no,True,Glendale,,,1.0,,business,False,False,33.568391,,,-112.185901,,,,,True,False,,,,,False,,False,,,True,,,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,False,beer_and_wine,False,,True,CICu2tclxRB7JgW_I2a8rQ,False,,11:00,False,"['Chinese', 'Restaurants']",True,,Grand Dragon,False,False,,,,,,1,False,False,,,43,,AZ,True,22:00,True,False,True,"4730 W Olive Ave
Glendale, AZ 85302",21:30,,False,,,False,12:00,,False,False,21:30,no,True,Glendale,,,4.0,,business,True,False,33.5677948,False,,-112.1611773,,,21:30,22:00,True,False,12:00,,,,False,21:30,True,,,,,11:00,quiet,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,full_bar,False,,True,ZPz_yTApvQcNyINEFsCpOw,False,,,True,"['Mexican', 'Restaurants']",True,,Manuel's Mexican Restaurant & Cantina,False,False,,,,,,2,False,False,,,73,,AZ,True,,False,False,True,"5670 W Peoria Ave
Glendale, AZ 85302",,,False,,,True,,,False,False,,free,True,Glendale,True,,4.0,,business,True,False,33.5823116,True,,-112.1807021,,,,,True,False,,,,,True,,True,,,,,,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,False,none,False,,True,xHyJm3MR5V1XsY1LnTDyWA,False,,11:00,False,"['Chinese', 'Restaurants']",True,11:00,Chung Ming Restaurant,False,False,,,,,,1,False,False,,,15,,AZ,True,21:00,True,False,True,"4312 W Cactus Rd
Ste 11
Glendale, AZ 85304",21:00,,False,,,False,12:00,,False,True,21:00,no,True,Glendale,True,,3.0,,business,False,False,33.5972304953,False,,-112.152192593,21:00,,21:00,21:00,True,False,12:00,,,,False,21:00,False,,,,,11:00,quiet,,casual,,True,[],,False,,False
,,,,,,,,,False,False,none,,,False,7HQKrspjB0BqbscX7LL7FA,,,,False,"['Burgers', 'Fast Food', 'Restaurants']",False,,McDonald's,False,,,,,,,2,False,False,,,8,,AZ,True,,False,False,True,"5060 W Cactus Road
Glendale, AZ 85304",,,False,,,False,,,,False,,free,True,Glendale,,,2.0,,business,,,33.5966129,False,,-112.1681017,,,,,True,False,,,,,,,,,,,,,very_loud,,casual,,True,[],,,,
False,,,,,,,,10:30,False,False,none,False,,False,YORZx16vwsHjAT5EmglLHw,False,,10:30,False,"['Pizza', 'Restaurants']",False,10:30,Hungry Howie's Pizza,False,False,,,,,,1,False,False,,,4,,AZ,True,00:00,False,False,True,"5026 W Cactus Rd
Ste 8
Glendale, AZ 85304",,,False,,,False,10:30,,False,True,22:00,no,True,Glendale,True,,3.5,,business,True,False,33.5963427,False,,-112.1666602,22:00,,22:00,00:00,True,False,10:30,,,,False,22:00,False,,False,,,10:30,average,,casual,,False,[],,False,,False
False,,,11:00,False,,,,11:00,False,False,full_bar,False,,True,pfW2F6DibbJ3z9tYmEwgsw,False,,11:00,False,"['Mexican', 'Restaurants']",True,11:00,Don Ruben's Mexican Restaurant,False,False,,,,,,2,False,False,,,95,,AZ,True,21:00,False,False,True,"4323 W Cactus Rd
Glendale, AZ 85304",21:00,,False,,,True,11:00,,False,False,21:00,no,True,Glendale,True,,4.0,,business,True,False,33.5958491,True,,-112.1524877,21:00,,21:00,21:00,True,False,11:00,,,,False,20:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,11:00,,,,False,11:00,False,False,full_bar,False,,True,fgFIHU4scmArJH-52fpqFg,False,,11:00,False,"['Chinese', 'Restaurants']",True,11:00,China Rainbow,False,False,no,,,,,1,False,False,,,22,,AZ,True,22:00,True,False,True,"6630 W Cactus Rd
Ste 102
Glendale, AZ 85304",21:30,,False,,,True,12:00,,False,True,21:30,,True,Glendale,True,,3.5,,business,,False,33.5966547,False,,-112.200736,21:30,,21:30,22:00,True,False,11:30,,,,True,21:30,False,,,,,11:00,quiet,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,False,beer_and_wine,False,,False,RT06SJHkloqMvNn1aXdpBw,False,,11:00,False,"['Pizza', 'Restaurants']",False,11:00,Lucky's Pizza,False,False,,,,,,2,False,False,,,27,,AZ,True,22:00,False,False,True,"6630 W Cactus Rd
Ste B108
glendale, AZ 85304",22:00,,False,,,False,11:00,,False,True,22:00,no,True,glendale,,,4.0,,business,,False,33.5966547,False,,-112.200736,21:00,,22:00,22:00,True,False,11:00,,,,True,21:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,,False,,,4zklrncEiGIEvlItQK0cag,False,,,False,"['Burgers', 'Fast Food', 'Restaurants']",,,Wendy's,,False,,,,,,1,False,,,,5,,AZ,True,,False,,True,"13885 N 59th Ave
Glendale, AZ 85306",,,False,,,False,,,False,False,,,True,Glendale,,,3.0,,business,,False,33.6117529,False,,-112.1853879,,,,,True,,,,,,False,,False,,,True,,,,,casual,,True,[],,False,,False
True,,,11:00,,,,,11:00,False,False,none,False,,,nOb5CUmPsVFV9PCKOpgcFw,False,,11:00,False,"['Chinese', 'Restaurants']",False,11:00,Golden Rice Express,,False,no,,,,,1,False,,,,29,,AZ,True,21:30,True,,True,"5835 W Thunderbird Rd
Glendale, AZ 85306",21:30,,False,,,False,11:00,,False,True,21:30,no,True,Glendale,True,,3.5,,business,True,False,33.6107297,True,,-112.1847593,21:30,,21:30,21:30,True,,16:00,,,,True,21:00,False,,,,,11:00,quiet,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,False,full_bar,False,,True,632ieN9WlWR-3bG5Uug7Vg,False,,11:00,False,"['Chinese', 'Restaurants']",True,11:00,Golden Dragon,False,False,,,,,,1,False,False,,,34,,AZ,True,22:00,True,False,True,"5930 W Greenway Rd
Glendale, AZ 85306",21:30,,False,,,True,11:30,,False,True,21:30,no,True,Glendale,True,,3.5,,business,True,False,33.6261448,False,,-112.1868521,21:30,,21:30,22:00,True,False,11:30,,,,True,21:30,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,True,none,False,,False,PSbMvWJXA4EWMN4qvWZ7OQ,False,,,False,"['Fast Food', 'Restaurants']",False,,Jack in The Box,False,False,,,,,,1,False,False,,,4,,AZ,True,,False,False,True,"5104 W Thunderbird Rd
Glendale, AZ 85306",,,False,,,False,,,False,False,,,True,Glendale,,,2.5,,business,False,False,33.6107467,False,,-112.1689326,,,,,True,False,,,,,False,,False,,,True,,,average,,casual,,False,[],,False,,False
False,,,10:30,,,,,10:30,False,False,beer_and_wine,False,,True,7iFL3b8m4PT0kxosv-SB_A,False,,10:30,False,"['Pizza', 'Restaurants']",False,10:30,Ray's Pizza,False,False,,,,,,1,False,False,,,72,,AZ,True,23:00,True,False,True,"15603 N 59th Ave
Glendale, AZ 85306",22:00,,False,,,False,10:30,,False,False,22:00,no,True,Glendale,True,,4.0,,business,True,False,33.6266588,True,,-112.1849527,22:00,,22:00,23:00,True,False,10:30,,,,True,22:00,True,,,,,10:30,average,,casual,,True,[],False,False,,False
,,,,,,,,,,,,,,,MBs8A1Zrkd6SYzIplO2wgQ,,,,,"['Burgers', 'Fast Food', 'Restaurants']",,,McDonald's,,,,,,,,,,,,,3,,AZ,,,,,,"16874 N 59th Ave
Glendale, AZ 85306",,,,,,,,,,,,,True,Glendale,,,1.0,,business,,,33.637764,,,-112.186724,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
,,,,,,,,,False,False,none,,,False,oU968d4WjL0dgk_8qq5BXw,,,,False,"['Fast Food', 'Restaurants']",False,,Carl's Jr.,False,,,,,,,1,True,False,,,10,,AZ,True,,False,False,True,"5105 W Thunderbird Rd
Glendale, AZ 85306",,,False,,,False,,,,False,,,True,Glendale,,,2.5,,business,,,33.6107161,False,,-112.1689504,,,,,True,False,,,,,True,,,,,True,,,,,casual,,True,[],,,,
False,,,11:00,,,,,11:00,False,True,full_bar,False,,True,h26RO7jLyJ6YPHegwpQUPQ,False,,11:00,False,"['Mexican', 'Restaurants']",True,11:00,Macayo's Mexican Kitchen,False,False,no,,,,,2,False,False,,,98,,AZ,True,22:00,True,False,True,"6012 W Bell Rd
Glendale, AZ 85308",22:00,,False,,,True,11:00,,False,False,22:00,no,True,Glendale,True,,3.0,,business,True,False,33.6391673,False,,-112.1890178,22:00,,22:00,22:00,True,False,11:00,,,,True,22:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,09:00,,,,,09:00,False,False,none,False,,False,F4F-cne5rASLmOPJL8cbgg,False,,09:00,False,"['Burgers', 'Fast Food', 'Restaurants']",False,09:00,Wendy's,False,False,,,,,,1,False,False,,,5,,AZ,True,23:00,True,False,True,"5906 W Bell Rd
Glendale, AZ 85308",22:00,,False,,,False,09:00,,False,False,22:00,,True,Glendale,,,2.5,,business,False,False,33.6393866,False,,-112.1869244,22:00,,22:00,23:00,True,False,09:00,,,,False,22:00,False,,,True,,09:00,average,,casual,,True,[],,False,,False
True,,,,,,,,,False,False,none,False,,True,UeWr0eT1KEoMSYwf0vXIKw,False,,,False,"['Mexican', 'Restaurants']",False,,Ramiro's Mexican Food,False,False,,,,,,1,True,False,,,24,,AZ,True,,False,False,True,"4387 W Bell Rd
Glendale, AZ 85308",,,False,,,False,,,False,False,,no,True,Glendale,,,3.0,,business,,False,33.63888,False,,-112.1543441,,,,,True,False,,,,,False,,False,,,,,,quiet,,casual,,False,[],,False,,False
,,,,,,,,,False,False,full_bar,,,True,JHxbkTrLH-jpum0N0zt2XQ,,,,False,"['Mexican', 'Restaurants']",True,,3 Margaritas,False,,no,,,,,2,False,False,,,11,,AZ,True,,False,False,True,"5171 W Bell Rd
Glendale, AZ 85308",,,False,,,,,,,False,,,False,Glendale,True,,2.5,,business,,,33.6386577,False,,-112.1709332,,,,,True,False,,,,,,,,,,,,,,,casual,,True,[],,,,
,,,,,,,,,,,,,,False,j_oBbxZY_hxmWNu7nfhslg,,,,,"['Mexican', 'Restaurants']",,,Del Taco,False,,,,,,,,,False,,,3,,AZ,,,,False,,"7930 W Bell Rd
Glendale, AZ 85308",,,,,,,,,,,,,False,Glendale,,,1.5,,business,,,33.639143,,,-112.229602,,,,,,False,,,,,False,,,,,,,,,,,,,[],,,,
False,,,11:00,,,,,11:00,False,True,full_bar,False,,True,oEUgOnQb3Cpl_zpGtR3itA,False,,11:00,True,"['Mexican', 'Restaurants']",True,11:00,Ajo Al's Mexican Cafe,False,False,,,,,,2,False,False,,,85,,AZ,True,22:00,False,False,True,"7458 W Bell Rd
Glendale, AZ 85308",21:00,,False,,,True,08:30,,False,False,21:00,no,True,Glendale,,,3.5,,business,True,False,33.6390054,True,,-112.2198136,21:00,,21:00,22:00,True,False,08:30,,,,False,21:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,True,beer_and_wine,False,,True,Xh7lpLo9TxodWgV5VdWeiA,False,,,False,"['Chinese', 'Restaurants']",True,,Abacus Inn Chinese Restaurant-Arrowhead,False,False,,,,,,1,False,False,,,104,,AZ,True,,True,False,True,"20329 N 59th Ave
Glendale, AZ 85308",,,False,,,False,,,False,True,,no,True,Glendale,True,,3.5,,business,True,False,33.6711724,False,,-112.1848767,,,,,True,False,,,,,True,,True,,,,,,quiet,,casual,,False,[],,False,,False
False,,,10:00,,,,,10:00,False,True,none,False,,True,ARtxGEA68ZJAqqXpl4yH5Q,False,,10:00,False,"['Chinese', 'Restaurants']",False,10:00,Panda Express,False,False,,,,,,1,False,False,,,12,,AZ,True,22:00,True,False,True,"20020 N 59th Ave
Ste 101
Glendale, AZ 85308",22:00,,False,,,False,10:00,,False,False,22:00,no,True,Glendale,True,,4.0,,business,True,False,33.666682,False,,-112.1867836,22:00,,22:00,22:00,True,False,10:30,,,,False,21:30,True,,,,,10:00,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,False,beer_and_wine,False,,True,c2_iUhnFqctffbBCSVMEbQ,False,,11:00,False,"['Pizza', 'Restaurants']",True,11:00,Graziano's Pizzeria,False,False,,,,,,1,False,False,,,65,,AZ,True,22:00,True,False,True,"20329 N 59th Ave
Ste A9
Glendale, AZ 85308",21:00,,False,,,False,11:00,,False,True,21:00,no,True,Glendale,True,,3.5,,business,True,False,33.6710222,False,,-112.1851805,21:00,,21:00,22:00,True,False,11:00,,,,True,21:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,10:00,,,,,10:00,False,True,beer_and_wine,False,,False,EeQlS9VLlfWT25-MeYsJTg,False,,10:00,False,"['Mexican', 'Restaurants']",False,10:00,Rubio's Fresh Mexican Grill,False,False,,,,,,1,False,False,,,48,,AZ,True,22:00,True,False,True,"20210 N 59th Ave
Glendale, AZ 85308",21:00,,False,,,False,10:00,,False,False,21:00,no,True,Glendale,True,,4.0,,business,True,False,33.6693460329,False,,-112.187161373,21:00,,21:00,22:00,True,False,11:00,,,,False,20:30,False,,,,,10:00,average,,casual,,True,[],,False,,False
,,,,,,,,,,False,none,,,,QSdTpJxyMZcZgne-4On7vA,,,,,"['Restaurants', 'Italian']",False,,Sbarro Italian Eatery,,,,,,,,3,,,,,5,,AZ,True,,,,True,"7700 W Arrowhead Towne Center
Glendale, AZ 85308",,,,,,False,,,,False,,no,True,Glendale,,,2.0,,business,,,33.6415373,,,-112.2264227,,,,,True,,,,,,False,,,,,,,,loud,,casual,,True,[],,,,
False,,,09:00,,,,,09:00,False,True,full_bar,False,,True,vcfQI3Tq8c5_nBimuwdNtg,False,,09:00,False,"['Mexican', 'Restaurants']",False,09:00,Caramba Fresh Mexican Food,False,False,,,,,,1,False,False,,,79,,AZ,True,22:00,True,False,True,"6661 W Bell Rd
Ste 104
Glendale, AZ 85308",22:00,,False,,,False,08:00,,False,False,21:00,no,True,Glendale,,,3.5,,business,True,False,33.6370916,False,,-112.201447,21:00,,21:00,22:00,True,False,08:00,,,,True,21:00,True,,,,,09:00,average,,casual,,True,[],,False,,False
,,,,,,,,,False,False,none,,,False,9OtcE1XTl3xeB-icTU15FQ,,,,False,"['Chinese', 'Restaurants']",False,,Pick Up Stix,False,,,,,,,1,False,False,,,5,,AZ,True,,False,False,True,"20221 N 67th Ave
Glendale, AZ 85308",,,False,,,False,,,,False,,,False,Glendale,True,,2.5,,business,,,33.6697014,False,,-112.2003486,,,,,True,False,,,,,,,,,,,,,,,casual,,True,[],,,,
False,,,,,,,,,False,False,none,False,,False,77wPoPwcxdOpQyIyrN7FCA,False,,,False,"['Burgers', 'Fast Food', 'Restaurants']",False,,Wendy's,False,False,,,,,,1,False,False,,,13,,AZ,True,,False,False,True,"8273 W Union Hills Dr
Glendale, AZ 85308",,,False,,,False,,,False,False,,,True,Glendale,,,2.0,,business,,False,33.6524055,False,,-112.2350639,,,,,True,False,,,,,,,False,,,True,,,,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,True,full_bar,False,,True,zwToyWL4dT1clsFPK9wI2w,False,,11:00,False,"['Restaurants', 'Italian']",True,11:00,Babbo Italian Eatery,False,False,,,,,,2,False,False,,,179,,AZ,True,22:00,True,False,True,"20211 N 67th Ave
Glendale, AZ 85308",21:00,,False,,,True,11:00,,False,False,21:00,no,True,Glendale,True,,3.5,,business,True,False,33.6696485,False,,-112.2018669,21:00,,21:00,22:00,True,False,11:00,,,,True,21:00,True,,,,,11:00,average,,casual,,True,[],False,False,,False
False,,,,,,,,,False,False,none,False,,False,XpkaEp0UhtNMpKtEGfsV7Q,False,,,False,"['Burgers', 'Fast Food', 'Restaurants']",False,,McDonald's,False,False,,,,,,1,True,False,,,17,,AZ,True,,False,False,True,"20227 N 67th Ave
Glendale, AZ 85308",,,False,,,False,,,False,False,,free,True,Glendale,,,2.0,,business,False,False,33.6701992,False,,-112.2024765,,,,,True,False,,,,,False,,False,,,True,,,average,,casual,,True,[],,False,,False
,,,,,,,,,False,False,,,,,LY7cgkRDB6_QJ8QhV7YhUA,,,,False,"['Fast Food', 'Restaurants']",False,,Carl's Jr 7627,,,,,,,,1,False,,,,8,,AZ,True,,False,,True,"7280 W Bell Rd
Glendale, AZ 85308",,,False,,,False,,,,False,,,True,Glendale,,,3.5,,business,,,33.6387406,False,,-112.2149504,,,,,True,,,,,,False,,,,,True,,,,,casual,,True,[],,,,
False,,,,,,,,10:30,False,False,none,False,,False,d47eCbPAEWha4KHmjMB_Ew,False,,10:30,False,"['Pizza', 'Restaurants']",False,10:30,Hungry Howie's Pizza,False,False,,,,,,2,False,False,,,17,,AZ,True,23:00,True,False,True,"17035 N 67th Ave
Ste 3
Glendale, AZ 85308",,,False,,,False,10:30,,False,True,22:00,no,True,Glendale,True,,3.0,,business,True,False,33.639765,True,,-112.2022065,22:00,,22:00,23:00,True,False,10:30,,,,False,22:00,False,,False,,,10:30,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,True,full_bar,False,,True,y6uO4ydAwBHUujfiSktxZg,False,,,False,"['Mexican', 'Restaurants']",True,,Arriba Mexican Grill,False,False,,,,,,2,False,False,,,130,,AZ,True,,True,False,True,"17211 N 79th Avenue
Glendale, AZ 85308",,,False,,,True,,,False,False,,no,True,Glendale,True,,3.0,,business,True,False,33.6402142,False,,-112.2293805,,,,,True,False,,,,,True,,True,,,,,,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,True,full_bar,False,,True,m34siNIv_F15LIzkmxP7-g,False,,11:00,False,"['American (Traditional)', 'Restaurants']",True,11:00,Rock Bottom,False,False,,,,,,2,False,False,,,141,,AZ,True,02:00,False,False,True,"7640 W Bell Rd
Glendale, AZ 85308",02:00,,False,,,True,11:00,,False,False,02:00,free,True,Glendale,True,,3.5,,business,True,False,33.638668,True,,-112.223374,02:00,,02:00,02:00,True,False,09:00,,,,True,02:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
,,,,,,,,,False,False,none,,,False,PesjIUpxBigUMLHcj8CUNA,,,,False,"['Pizza', 'Restaurants']",False,,Rosati's,False,,,,,,,2,False,False,,,10,,AZ,True,,False,False,True,"18555 N 59th Ave
Glendale, AZ 85308",,,False,,,False,,,,True,,,True,Glendale,True,,2.5,,business,,,33.6524937,False,,-112.185543,,,,,False,False,,,,,,,,,,,,,,,casual,,False,[],,,,
False,,True,11:00,,,,,11:00,False,True,full_bar,False,,True,CmNCRMpiJVtaqYfd9X1INg,False,,11:00,False,"['Mexican', 'Restaurants']",True,11:00,Chevys Fresh Mex,False,False,no,,,,,2,False,False,,,42,,AZ,True,23:00,True,False,True,"7700 W Arrowhead Towne Ctr
Glendale, AZ 85308",22:00,,False,,,False,11:00,,False,False,22:00,no,False,Glendale,True,,3.5,,business,,False,33.6415373,True,,-112.2264227,22:00,,22:00,23:00,True,False,11:00,,,,False,22:00,True,,,,,11:00,very_loud,,casual,,True,[],,False,,False
True,,,,,,,,,False,False,full_bar,False,,True,_hTnLGWujfiZhIaCwWH8Ng,False,,,False,"['Chinese', 'Restaurants']",True,,Bamboo Cafe,False,False,,,,,,2,False,False,,,61,,AZ,True,,True,False,True,"6615 W Happy Valley Rd
Glendale, AZ 85310",,,False,,,True,,,False,True,,no,True,Glendale,,,3.5,,business,True,False,33.7108231719,False,,-112.200317072,,,,,True,False,,,,,False,,False,,,,,,quiet,,casual,,True,[],,False,,False
False,,,10:00,,,,,10:00,False,False,beer_and_wine,False,,False,Dim6R6ki5Z_05bk_V1htbQ,False,,10:00,False,"['Pizza', 'Restaurants']",True,10:00,Brother's Pizza,False,False,,,,,,2,False,False,,,48,,AZ,True,23:00,True,False,True,"6635 W Happy Valley Rd
Ste 107
Glendale, AZ 85310",22:00,,False,,,False,11:00,,False,True,22:00,no,True,Glendale,,,3.5,,business,False,False,33.7106901,False,,-112.2022413,22:00,,22:00,23:00,True,False,11:00,,,,True,22:00,True,,,,,10:00,average,,casual,,True,[],,False,,False
False,,,11:30,,,,,11:30,False,True,full_bar,False,,True,wCi6nBXnXf5PAHqJZP9dqA,False,,11:30,False,"['Restaurants', 'Italian']",True,11:30,Fiorella's,False,False,,,,,,2,False,False,,,33,,AZ,True,22:00,True,False,True,"6525 W Happy Valley Rd
Phoenix, AZ 85310",21:00,,False,,,True,11:30,,False,False,21:00,,False,Phoenix,True,,4.0,,business,True,False,33.71104,True,,-112.2000341,21:00,,21:00,22:00,True,False,,,,,True,,False,,,,,11:30,quiet,,casual,,True,[],,False,,False
